gene_id,gene_name,comparison,raw_log2FoldChange,raw_lfcSE,stat,pvalue,padj,shrunken_log2FoldChange,shrunken_lfcSE
ENSG00000225259,ST13P6,KOsiINS_vs_KOsiCONT,-0.1537032067610288,0.38846443934518365,-0.39566866666127565,0.6923494734260596,0.9060131958480818,-0.01225838676095234,0.11097677946120943
ENSG00000225263,PCDH9-AS3,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225264,ZNRF2P2,KOsiINS_vs_KOsiCONT,-0.17963084820000272,0.5515699397813989,-0.325671932504507,0.7446725820843534,NA,-0.008528997853643652,0.12098673835415336
ENSG00000225265,TAF1A-AS1,KOsiINS_vs_KOsiCONT,-0.4171271089479391,0.21539775662332347,-1.9365434231396825,0.05280117962173662,0.3371434949397196,-0.09826983106987976,0.13761245993145196
ENSG00000225267,RPL8P2,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225269,LINC00705,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225270,CICP12,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225271,AC074281.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225272,AL451074.3,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225275,NUP210P2,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225276,MTND1P18,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225279,AL121987.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225280,AL158013.1,KOsiINS_vs_KOsiCONT,1.4034581857475124,1.0251515924980412,1.3690250261696726,0.17099145218388673,NA,0.02539558645579977,0.1471240116380893
ENSG00000225282,AP000350.2,KOsiINS_vs_KOsiCONT,0.04255522279461052,5.267758185255738,0.008078431336070254,0.9935544144691361,NA,3.2641052284260324e-5,0.14589217319528522
ENSG00000225284,AC018693.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225285,LINC01770,KOsiINS_vs_KOsiCONT,0.9678628863599369,1.5712187921969316,0.6159949786538882,0.5378978338751379,NA,0.00758246303798979,0.1400827282789557
ENSG00000225286,AC005105.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225287,OFD1P13Y,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225289,RPL29P29,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225292,AL158212.1,KOsiINS_vs_KOsiCONT,0.04263249193204698,5.267758185242559,0.008093099651286276,0.9935427112294751,NA,3.270032002795076e-5,0.14589217415074104
ENSG00000225293,ABCD1P4,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225294,OSTCP2,KOsiINS_vs_KOsiCONT,0.8076530341393325,4.6641757417653675,0.17316093536253413,0.8625249287960639,NA,7.808731971534725e-4,0.14509410175008394
ENSG00000225295,MTND4P4,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225297,AC126124.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225298,LINC00113,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225299,AL139240.1,KOsiINS_vs_KOsiCONT,0.04262122901481343,5.267758185208798,0.00809096156586847,0.9935444171189671,NA,3.269168103332257e-5,0.14589217401130847
ENSG00000225300,AL591623.1,KOsiINS_vs_KOsiCONT,0.0426216246218887,2.990828160380263,0.014250776820447503,0.9886299100452577,NA,9.692162533625087e-5,0.14262239895707612
ENSG00000225303,AL117341.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225304,AC106901.1,KOsiINS_vs_KOsiCONT,1.0043786019945227,5.267758185255738,0.19066528239768896,0.8487878402841809,NA,7.709048443445967e-4,0.1460400053950928
ENSG00000225308,ASS1P11,KOsiINS_vs_KOsiCONT,0.04256562677424681,5.267758185204021,0.008080406365995375,0.9935528386746841,NA,3.264903244892327e-5,0.14589217332375512
ENSG00000225310,DNAJC19P4,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225311,AL024474.2,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225313,AL513327.1,KOsiINS_vs_KOsiCONT,0.4258666178180949,1.2314399879327838,0.3458281540239703,0.7294718653108969,NA,0.005210468174182019,0.13664166401109712
ENSG00000225314,AC018634.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225315,AL591178.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225316,LINC00350,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225321,LINC01427,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225323,Z84721.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225325,AL583804.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225326,USP9YP19,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225327,USP17L3,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225328,LINC01594,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225329,LHFPL3-AS2,KOsiINS_vs_KOsiCONT,-0.7906222705380039,0.6690466329133381,-1.1817147440011309,0.23731890607430914,NA,-0.029797525776923,0.1401969118258007
ENSG00000225330,AF064860.1,KOsiINS_vs_KOsiCONT,-0.919224119777692,5.267758184696751,-0.17450006009161734,0.8614724835450147,NA,-7.054674153816955e-4,0.14601572943856628
ENSG00000225331,LINC01678,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225333,AL035404.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
