"collection","pathway","size","NES_max500","padj_max500","NES_max1000","padj_max1000","NES_max2000","padj_max2000"
"GO","GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",21,0.92623619625558,0.679168671142114,0.927331033094969,0.684584173370007,0.931099981706809,0.66948801661438
"GO","GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",499,-1.21181862780163,0.149674502676794,-1.21078681393856,0.147048496659108,-1.2114431337812,0.140256116260758
"GO","GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",52,0.885523163499316,0.768709072511971,0.887721951403854,0.76549924420252,0.88779185937779,0.761918197384807
"GO","GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY",25,1.63480246468142,0.0689842775167435,1.64091320879895,0.0601585920787167,1.64787292138564,0.0482658697817622
"GO","GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY",19,-1.50020822801005,0.129186931564624,-1.49118821703719,0.143304438706328,-1.49208218376117,0.129309740960226
"GO","GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS",21,-0.814411464274352,0.792506854356395,-0.807098913589867,0.800295188811278,-0.808700661439798,0.796131452904059
"GO","GOBP_REGULATION_OF_EXIT_FROM_MITOSIS",18,-0.844561190408624,0.760018399721035,-0.842251628957117,0.760191766540825,-0.843502577993815,0.757817627782109
"GO","GOBP_REGULATION_OF_EXOCYTOSIS",178,-1.24722176482802,0.209702970995825,-1.24478242601277,0.214085279113354,-1.24402798081766,0.197303566815866
"GO","GOBP_REGULATION_OF_EXOSOMAL_SECRETION",18,-0.974997735842607,0.637840617721141,-0.972331478842425,0.631741389800104,-0.973775628173802,0.63183723976521
"GO","GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH",96,-1.88234262244834,0.000191747981700854,-1.87273826354377,0.000146485060965807,-1.87895290722997,0.000245658950497413
"GO","GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY",18,-1.82793239027225,0.00645666712173955,-1.82293367350374,0.00441050694114667,-1.82564117449801,0.00385824296980318
